NofPmids,NofSnps,associationType,diseaseId,diseaseName,diseaseType,disease_mention,geneId,geneSymbol,gene_mention,originalSource,pmid,raw_sentence,score,sentence,source
20,0,Biomarker,C0037769,West Syndrome,disease,infantile spasms,5443,POMC,ACTH,CTD_human,6254450,ACTH therapy in infantile spasms: side effects.,0.203021994626344,"<span class=""gene"" id=""6254450-0-0-4"">ACTH</span> therapy in <span class=""disease"" id=""6254450-0-16-32"">infantile spasms</span>: side effects.",CTD_human
20,0,Therapeutic,C0037769,West Syndrome,disease,infantile spasms,5443,POMC,ACTH,CTD_human,20078871,Clinical profile and treatment of infantile spasms using vigabatrin and ACTH--a developing country perspective.,0.203021994626344,"Clinical profile and treatment of <span class=""disease"" id=""20078871-0-34-50"">infantile spasms</span> using vigabatrin and <span class=""gene"" id=""20078871-0-72-76"">ACTH</span>--a developing country perspective.",CTD_human
20,0,Biomarker,C0037769,West Syndrome,disease,infantile spasms,5443,POMC,ACTH,CTD_human,20078871,Clinical profile and treatment of infantile spasms using vigabatrin and ACTH--a developing country perspective.,0.203021994626344,"Clinical profile and treatment of <span class=""disease"" id=""20078871-0-34-50"">infantile spasms</span> using vigabatrin and <span class=""gene"" id=""20078871-0-72-76"">ACTH</span>--a developing country perspective.",CTD_human
20,0,Therapeutic,C0037769,West Syndrome,disease,infantile spasms,5443,POMC,adrenocorticotropic hormone,CTD_human,1656808,The seizures occurred following the suppression of infantile spasms with adrenocorticotropic hormone therapy and disappeared following the cessation of clonazepam administration.,0.203021994626344,"The seizures occurred following the suppression of <span class=""disease"" id=""1656808-2-51-67"">infantile spasms</span> with <span class=""gene"" id=""1656808-2-73-100"">adrenocorticotropic hormone</span> therapy and disappeared following the cessation of clonazepam administration.",CTD_human
20,0,Therapeutic,C0037769,West Syndrome,disease,infantile spasms,5443,POMC,ACTH,CTD_human,6259007,"In spite of conflicting views as to the long-term effects of ACTH, prompt treatment seems to be mandatory, at least in cryptogenic cases of infantile spasms.",0.203021994626344,"In spite of conflicting views as to the long-term effects of <span class=""gene"" id=""6259007-11-61-65"">ACTH</span>, prompt treatment seems to be mandatory, at least in cryptogenic cases of <span class=""disease"" id=""6259007-11-140-156"">infantile spasms</span>.",CTD_human
20,0,Biomarker,C0037769,West Syndrome,disease,West syndrome,5443,POMC,ACTH,CTD_human,2554740,ACTH-induced seizures in an infant with West syndrome.,0.203021994626344,"<span class=""gene"" id=""2554740-0-0-4"">ACTH</span>-induced seizures in an infant with <span class=""disease"" id=""2554740-0-40-53"">West syndrome</span>.",CTD_human
20,0,Therapeutic,C0037769,West Syndrome,disease,infantile spasms,5443,POMC,Adrenocorticotropic hormone,CTD_human,8980841,Adrenocorticotropic hormone and vigabatrin treatment of children with infantile spasms underlying cerebral palsy.,0.203021994626344,"<span class=""gene"" id=""8980841-0-0-27"">Adrenocorticotropic hormone</span> and vigabatrin treatment of children with <span class=""disease"" id=""8980841-0-70-86"">infantile spasms</span> underlying cerebral palsy.",CTD_human
1,0,Therapeutic,C0162557,"Liver Failure, Acute",disease,acute liver failure,5443,POMC,alpha-melanocyte-stimulating hormone,CTD_human,15313186,Single injection of naked plasmid encoding alpha-melanocyte-stimulating hormone protects against thioacetamide-induced acute liver failure in mice.,0.2,"Single injection of naked plasmid encoding <span class=""gene"" id=""15313186-0-43-79"">alpha-melanocyte-stimulating hormone</span> protects against thioacetamide-induced <span class=""disease"" id=""15313186-0-119-138"">acute liver failure</span> in mice.",CTD_human
1,0,Biomarker,C0221406,Pituitary-dependent Cushing's disease,disease,Cushing disease,5443,POMC,ACTH,CTD_human,16809932,"Cushing disease, which is caused by the excessive production of ACTH, is a rare and complex endocrine disorder that still represents a major challenge for the physician in terms of accurate diagnosis and efficient treatment.",0.21782853021921697,"<span class=""disease"" id=""16809932-1-0-15"">Cushing disease</span>, which is caused by the excessive production of <span class=""gene"" id=""16809932-1-64-68"">ACTH</span>, is a rare and complex endocrine disorder that still represents a major challenge for the physician in terms of accurate diagnosis and efficient treatment.",CTD_human
1,0,Therapeutic,C0553730,Calcium pyrophosphate deposition disease,disease,pseudogout,5443,POMC,ACTH,CTD_human,8035395,"ACTH is a safe and effective treatment for acute gout and pseudogout, especially in patients with multiple medical problems.",0.2,"<span class=""gene"" id=""8035395-9-0-4"">ACTH</span> is a safe and effective treatment for acute gout and <span class=""disease"" id=""8035395-9-58-68"">pseudogout</span>, especially in patients with multiple medical problems.",CTD_human
1,0,Therapeutic,C0574960,Sacroiliitis,disease,sacroiliitis,5443,POMC,ACTH,CTD_human,19533139,"We report a case of acute sacroiliitis with severe disability after only 3 weeks of isotretinoin therapy with graduate reduction of pain, limitation and muscle incompetence after discontinuation of the drug and ACTH-depo injection and Ethodolac therapy.",0.2,"We report a case of acute <span class=""disease"" id=""19533139-1-26-38"">sacroiliitis</span> with severe disability after only 3 weeks of isotretinoin therapy with graduate reduction of pain, limitation and muscle incompetence after discontinuation of the drug and <span class=""gene"" id=""19533139-1-211-215"">ACTH</span>-depo injection and Ethodolac therapy.",CTD_human
1,0,Biomarker,C0265965,Dyskeratosis Congenita,disease,DC,54433,GAR1,nola1,CTD_human,22299032,Our data therefore support a model that deficiency in dkc1 and nola1 in the H/ACA RNP complex likely contributes to the hematopoietic phenotype through p53 activation associated with rRNA processing defects rather than telomerase deficiency during the initial stage of DC pathogenesis.,0.20054945356842604,"Our data therefore support a model that deficiency in dkc1 and <span class=""gene"" id=""22299032-6-63-68"">nola1</span> in the H/ACA RNP complex likely contributes to the hematopoietic phenotype through p53 activation associated with rRNA processing defects rather than telomerase deficiency during the initial stage of <span class=""disease"" id=""22299032-6-269-271"">DC</span> pathogenesis.",CTD_human
1,0,Biomarker,C0003873,Rheumatoid Arthritis,disease,rheumatoid arthritis,5444,PON1,paraoxonase 1,CTD_human,16055108,Assessment of paraoxonase 1 activity and malondialdehyde levels in patients with rheumatoid arthritis.,0.20919533021666797,"Assessment of <span class=""gene"" id=""16055108-0-14-27"">paraoxonase 1</span> activity and malondialdehyde levels in patients with <span class=""disease"" id=""16055108-0-81-101"">rheumatoid arthritis</span>.",CTD_human
6,0,Biomarker,C0004153,Atherosclerosis,disease,atherosclerosis,5444,PON1,PON1,CTD_human,16229851,"The abnormal serum PON1 distribution in diabetic patients, could be responsible for the accelerated atherosclerosis development in these patients.",0.286433413191035,"The abnormal serum <span class=""gene"" id=""16229851-9-19-23"">PON1</span> distribution in diabetic patients, could be responsible for the accelerated <span class=""disease"" id=""16229851-9-100-115"">atherosclerosis</span> development in these patients.",CTD_human
6,0,Biomarker,C0004153,Atherosclerosis,disease,atherosclerosis,5444,PON1,PON1,CTD_human,26241956,The results of the present study suggested that the PON1 R and M alleles may play a role in the pathogenesis of cardiac ischemia in our North African population and that a decrease in PON1 activity may be a valuable marker for monitoring the development of the atherosclerosis process and the associated cardiovascular complications.,0.286433413191035,"The results of the present study suggested that the <span class=""gene"" id=""26241956-10-52-56"">PON1</span> R and M alleles may play a role in the pathogenesis of cardiac ischemia in our North African population and that a decrease in <span class=""gene"" id=""26241956-10-184-188"">PON1</span> activity may be a valuable marker for monitoring the development of the <span class=""disease"" id=""26241956-10-261-276"">atherosclerosis</span> process and the associated cardiovascular complications.",CTD_human
6,0,Therapeutic,C0004153,Atherosclerosis,disease,atherosclerosis,5444,PON1,PON1,CTD_human,26241956,The results of the present study suggested that the PON1 R and M alleles may play a role in the pathogenesis of cardiac ischemia in our North African population and that a decrease in PON1 activity may be a valuable marker for monitoring the development of the atherosclerosis process and the associated cardiovascular complications.,0.286433413191035,"The results of the present study suggested that the <span class=""gene"" id=""26241956-10-52-56"">PON1</span> R and M alleles may play a role in the pathogenesis of cardiac ischemia in our North African population and that a decrease in <span class=""gene"" id=""26241956-10-184-188"">PON1</span> activity may be a valuable marker for monitoring the development of the <span class=""disease"" id=""26241956-10-261-276"">atherosclerosis</span> process and the associated cardiovascular complications.",CTD_human
6,0,Therapeutic,C0004153,Atherosclerosis,disease,atherosclerosis,5444,PON1,PON1,CTD_human,19371607,"No significant association was found between atherosclerosis and four polymorphisms of the PON gene cluster (PON1 -108C/T, PON1 Q192R, PON2 A148G, PON2 C311S).",0.286433413191035,"No significant association was found between <span class=""disease"" id=""19371607-7-45-60"">atherosclerosis</span> and four polymorphisms of the <span class=""gene"" id=""19371607-7-91-94"">PON</span> gene cluster (<span class=""gene"" id=""19371607-7-109-113"">PON1</span> -108C/T, <span class=""gene"" id=""19371607-7-123-127"">PON1</span> Q192R, PON2 A148G, PON2 C311S).",CTD_human
6,0,Therapeutic,C0004153,Atherosclerosis,disease,atherosclerosis,5444,PON1,PON1,CTD_human,21629682,"Human serum paraoxonase-1 (PON1) prevents oxidation of low density lipoprotein cholesterol (LDL-C) and hydrolyzes the oxidized form, therefore preventing the development of atherosclerosis.",0.286433413191035,"Human serum <span class=""gene"" id=""21629682-1-12-25"">paraoxonase-1</span> (<span class=""gene"" id=""21629682-1-27-31"">PON1</span>) prevents oxidation of low density lipoprotein cholesterol (LDL-C) and hydrolyzes the oxidized form, therefore preventing the development of <span class=""disease"" id=""21629682-1-173-188"">atherosclerosis</span>.",CTD_human
6,0,Therapeutic,C0004153,Atherosclerosis,disease,atherosclerosis,5444,PON1,PON1,CTD_human,16331452,PON1 also plays a key role in prevention of atherosclerosis.,0.286433413191035,"<span class=""gene"" id=""16331452-4-0-4"">PON1</span> also plays a key role in prevention of <span class=""disease"" id=""16331452-4-44-59"">atherosclerosis</span>.",CTD_human
6,0,Therapeutic,C0004153,Atherosclerosis,disease,atherosclerosis,5444,PON1,PON1,CTD_human,16229851,"The abnormal serum PON1 distribution in diabetic patients, could be responsible for the accelerated atherosclerosis development in these patients.",0.286433413191035,"The abnormal serum <span class=""gene"" id=""16229851-9-19-23"">PON1</span> distribution in diabetic patients, could be responsible for the accelerated <span class=""disease"" id=""16229851-9-100-115"">atherosclerosis</span> development in these patients.",CTD_human
6,0,Biomarker,C0004153,Atherosclerosis,disease,atherosclerosis,5444,PON1,PON1,CTD_human,16331452,PON1 also plays a key role in prevention of atherosclerosis.,0.286433413191035,"<span class=""gene"" id=""16331452-4-0-4"">PON1</span> also plays a key role in prevention of <span class=""disease"" id=""16331452-4-44-59"">atherosclerosis</span>.",CTD_human
6,0,Biomarker,C0004153,Atherosclerosis,disease,atherosclerosis,5444,PON1,PON1,CTD_human,21629682,"Human serum paraoxonase-1 (PON1) prevents oxidation of low density lipoprotein cholesterol (LDL-C) and hydrolyzes the oxidized form, therefore preventing the development of atherosclerosis.",0.286433413191035,"Human serum <span class=""gene"" id=""21629682-1-12-25"">paraoxonase-1</span> (<span class=""gene"" id=""21629682-1-27-31"">PON1</span>) prevents oxidation of low density lipoprotein cholesterol (LDL-C) and hydrolyzes the oxidized form, therefore preventing the development of <span class=""disease"" id=""21629682-1-173-188"">atherosclerosis</span>.",CTD_human
6,0,Biomarker,C0004153,Atherosclerosis,disease,atherosclerosis,5444,PON1,PON1,CTD_human,19371607,"No significant association was found between atherosclerosis and four polymorphisms of the PON gene cluster (PON1 -108C/T, PON1 Q192R, PON2 A148G, PON2 C311S).",0.286433413191035,"No significant association was found between <span class=""disease"" id=""19371607-7-45-60"">atherosclerosis</span> and four polymorphisms of the <span class=""gene"" id=""19371607-7-91-94"">PON</span> gene cluster (<span class=""gene"" id=""19371607-7-109-113"">PON1</span> -108C/T, <span class=""gene"" id=""19371607-7-123-127"">PON1</span> Q192R, PON2 A148G, PON2 C311S).",CTD_human
3,0,Biomarker,C0004352,Autistic Disorder,disease,autism,5444,PON1,paraoxonase 1,CTD_human,16297937,High levels of homocysteine and low serum paraoxonase 1 arylesterase activity in children with autism.,0.20054945356842604,"High levels of homocysteine and low serum <span class=""gene"" id=""16297937-0-42-55"">paraoxonase 1</span> arylesterase activity in children with <span class=""disease"" id=""16297937-0-95-101"">autism</span>.",CTD_human
3,0,Biomarker,C0004352,Autistic Disorder,disease,autism,5444,PON1,paraoxonase-1,CTD_human,22490277,"Gene variants of paraoxonase-1 are associated with autism in North America, but not in Italy, indicating regional specificity in gene-environment interactions.",0.20054945356842604,"Gene variants of <span class=""gene"" id=""22490277-5-17-30"">paraoxonase-1</span> are associated with <span class=""disease"" id=""22490277-5-51-57"">autism</span> in North America, but not in Italy, indicating regional specificity in gene-environment interactions.",CTD_human
